time	V(vout)
Step Information: X=1  (Run: 1/5)
3.968833657243476e-03	-2.089224e-02
3.980299999999999e-03	-2.090762e-02
3.986299999999963e-03	-2.090536e-02
3.994199999999917e-03	-2.089876e-02
4.000000000000000e-03	-2.089077e-02
4.000010000000002e-03	-2.089061e-02
4.000030000000002e-03	-2.088957e-02
4.000060000000000e-03	-2.088463e-02
4.000099999999999e-03	-2.087281e-02
4.000104000000001e-03	-2.087062e-02
4.000112000000000e-03	-2.086585e-02
4.000127999999999e-03	-2.085476e-02
4.000154772290564e-03	-2.083314e-02
4.000183816104692e-03	-2.080681e-02
4.000221107632231e-03	-2.077057e-02
4.000274732464271e-03	-2.071696e-02
4.003599472050742e-03	-1.751627e-02
4.007031461301293e-03	-1.451794e-02
4.013895439802396e-03	-9.250565e-03
4.025007867228519e-03	-2.183824e-03
4.036776565514689e-03	3.716654e-03
4.047947262638279e-03	7.939125e-03
4.061853683915657e-03	1.177811e-02
4.078790199540300e-03	1.504919e-02
4.098790199540299e-03	1.758977e-02
4.118790199540298e-03	1.917542e-02
4.138790199540297e-03	2.012368e-02
4.158790199540296e-03	2.067758e-02
4.178790199540296e-03	2.098756e-02
4.198790199540295e-03	2.114670e-02
4.218790199540294e-03	2.121784e-02
4.230399999999999e-03	2.123246e-02
4.236399999999963e-03	2.122970e-02
4.244299999999916e-03	2.122246e-02
4.250100000000000e-03	2.121401e-02
4.250109999999998e-03	2.121385e-02
4.250129999999998e-03	2.121281e-02
4.250159999999999e-03	2.120787e-02
4.250199999999999e-03	2.119604e-02
4.250204000000000e-03	2.119386e-02
4.250212000000000e-03	2.118909e-02
4.250227999999998e-03	2.117799e-02
4.250254820443920e-03	2.115634e-02
4.250283891790614e-03	2.112997e-02
4.250321261799757e-03	2.109365e-02
4.250374979324199e-03	2.103993e-02
4.253705465839537e-03	1.783374e-02
4.257143387403760e-03	1.483073e-02
4.264019230532202e-03	9.555719e-03
4.275132215866406e-03	2.497939e-03
4.287104634213456e-03	-3.489681e-03
4.298262999204678e-03	-7.694983e-03
4.312025269253124e-03	-1.148241e-02
4.328836835484504e-03	-1.472493e-02
4.348836835484503e-03	-1.726751e-02
4.368836835484502e-03	-1.885675e-02
4.388836835484501e-03	-1.980770e-02
4.408836835484500e-03	-2.036375e-02
4.428836835484500e-03	-2.067553e-02
4.448836835484499e-03	-2.083625e-02
4.468836835484498e-03	-2.090894e-02
4.480300000000000e-03	-2.092427e-02
4.486299999999964e-03	-2.092199e-02
4.494199999999917e-03	-2.091536e-02
4.500000000000001e-03	-2.090735e-02
4.500010000000002e-03	-2.090720e-02
4.500030000000002e-03	-2.090615e-02
4.500060000000000e-03	-2.090121e-02
4.500100000000000e-03	-2.088939e-02
4.500104000000001e-03	-2.088721e-02
4.500112000000001e-03	-2.088244e-02
4.500127999999999e-03	-2.087134e-02
4.500154774767298e-03	-2.084973e-02
4.500183819997689e-03	-2.082339e-02
4.500221115561281e-03	-2.078715e-02
4.500274745160304e-03	-2.073353e-02
4.503599780299666e-03	-1.753256e-02
4.507032074637068e-03	-1.453399e-02
4.513896663311874e-03	-9.266227e-03
4.525009119391625e-03	-2.199955e-03
4.536788357319060e-03	3.705040e-03
4.547958406102053e-03	7.926611e-03
4.561857607710711e-03	1.176298e-02
4.578787714856491e-03	1.503257e-02
4.598787714856490e-03	1.757323e-02
4.618787714856489e-03	1.915906e-02
4.638787714856488e-03	2.010745e-02
4.658787714856488e-03	2.066146e-02
4.678787714856487e-03	2.097153e-02
4.698787714856486e-03	2.113075e-02
4.718787714856485e-03	2.120195e-02
4.730200000000000e-03	2.121665e-02
4.736399999999964e-03	2.121388e-02
4.744299999999917e-03	2.120666e-02
4.750100000000000e-03	2.119824e-02
4.750109999999998e-03	2.119808e-02
4.750129999999998e-03	2.119703e-02
4.750160000000000e-03	2.119209e-02
4.750200000000000e-03	2.117992e-02
4.750204000000001e-03	2.117808e-02
4.750212000000000e-03	2.117332e-02
4.750227999999999e-03	2.116222e-02
4.750254818091621e-03	2.114056e-02
4.750283888093482e-03	2.111420e-02
4.750321254268226e-03	2.107788e-02
4.750374967264073e-03	2.102417e-02
4.753705173006630e-03	1.781824e-02
4.757142804740884e-03	1.481546e-02
4.764018068209388e-03	9.540820e-03
4.775131026290309e-03	2.482601e-03
4.787093567906225e-03	-3.500810e-03
4.798252521344554e-03	-7.706938e-03
4.812022006864897e-03	-1.149692e-02
4.828839684783277e-03	-1.474082e-02
4.848839684783276e-03	-1.728328e-02
4.868839684783275e-03	-1.887234e-02
4.888839684783274e-03	-1.982316e-02
4.908839684783273e-03	-2.037910e-02
4.928839684783273e-03	-2.069078e-02
4.948839684783272e-03	-2.085143e-02
4.968839684783271e-03	-2.092405e-02
4.980300000000000e-03	-2.093934e-02
4.986299999999964e-03	-2.093704e-02
4.994199999999917e-03	-2.093039e-02
4.999900000000002e-03	-2.092252e-02
5.000000000000001e-03	-2.092236e-02
