time	V(vout)	V(n002)
Step Information: X=1  (Run: 1/5)
9.288049162255833e-04	-2.051298e-02	2.923719e-01
9.488049162255825e-04	-2.067455e-02	2.912048e-01
9.688049162255817e-04	-2.074799e-02	2.900418e-01
9.802999999999999e-04	-2.076377e-02	2.893751e-01
9.862999999999643e-04	-2.076168e-02	2.890281e-01
9.941999999999174e-04	-2.075530e-02	2.885717e-01
1.000000000000001e-03	-2.074748e-02	2.882375e-01
1.000009999999999e-03	-2.074732e-02	2.641780e-01
1.000029999999999e-03	-2.074628e-02	1.927405e-01
1.000060000000001e-03	-2.074134e-02	4.626532e-02
1.000100000000000e-03	-2.072952e-02	-1.776311e-01
1.000104000000002e-03	-2.072734e-02	-1.975609e-01
1.000112000000001e-03	-2.072257e-02	-2.298342e-01
1.000127999999999e-03	-2.071148e-02	-2.697236e-01
1.000154750885270e-03	-2.068988e-02	-2.997093e-01
1.000183782458655e-03	-2.066356e-02	-3.095345e-01
1.000221039107081e-03	-2.062736e-02	-3.114804e-01
1.000274622742880e-03	-2.057379e-02	-3.117486e-01
1.003596808162449e-03	-1.737553e-02	-3.115465e-01
1.007026160853616e-03	-1.437927e-02	-3.113330e-01
1.013884866235951e-03	-9.115257e-03	-3.109064e-01
1.024997046115476e-03	-2.044454e-03	-3.102163e-01
1.036674328228505e-03	3.816795e-03	-3.094926e-01
1.047850696299958e-03	8.047117e-03	-3.088017e-01
1.061818671231739e-03	1.190861e-02	-3.079404e-01
1.078810524889860e-03	1.519257e-02	-3.068960e-01
1.098810524889859e-03	1.773249e-02	-3.056710e-01
1.118810524889859e-03	1.931670e-02	-3.044508e-01
1.138810524889858e-03	2.026384e-02	-3.032354e-01
1.158810524889857e-03	2.081685e-02	-3.020249e-01
1.178810524889856e-03	2.112606e-02	-3.008192e-01
1.198810524889855e-03	2.128452e-02	-2.996183e-01
1.218810524889855e-03	2.135503e-02	-2.984217e-01
1.230400000000000e-03	2.136930e-02	-2.977301e-01
1.236399999999964e-03	2.136637e-02	-2.973731e-01
1.244299999999917e-03	2.135891e-02	-2.969036e-01
1.250100000000001e-03	2.135031e-02	-2.965597e-01
1.250110000000002e-03	2.135015e-02	-2.725012e-01
1.250130000000002e-03	2.134910e-02	-2.010651e-01
1.250160000000000e-03	2.134416e-02	-5.458960e-02
1.250200000000000e-03	2.133233e-02	1.693107e-01
1.250204000000001e-03	2.133015e-02	1.892410e-01
1.250212000000001e-03	2.132538e-02	2.215149e-01
1.250227999999999e-03	2.131429e-02	2.613866e-01
1.250254840757990e-03	2.129261e-02	2.914255e-01
1.250283923717881e-03	2.126623e-02	3.012338e-01
1.250321326842684e-03	2.122987e-02	3.031636e-01
1.250375083477688e-03	2.117611e-02	3.034274e-01
1.253707994847905e-03	1.796762e-02	3.032297e-01
1.257148419488131e-03	1.496264e-02	3.030211e-01
1.264029268768580e-03	9.684443e-03	3.026045e-01
1.275142489542330e-03	2.630439e-03	3.019328e-01
1.287199925888927e-03	-3.393370e-03	3.012056e-01
1.298353265168754e-03	-7.591594e-03	3.005345e-01
1.312052448425177e-03	-1.135688e-02	2.997124e-01
1.328811170101769e-03	-1.458752e-02	2.987098e-01
1.348811170101768e-03	-1.713111e-02	2.975176e-01
1.368811170101767e-03	-1.872199e-02	2.963299e-01
1.388811170101766e-03	-1.967415e-02	2.951469e-01
1.408811170101765e-03	-2.023115e-02	2.939687e-01
1.428811170101765e-03	-2.054371e-02	2.927952e-01
1.448811170101764e-03	-2.070512e-02	2.916263e-01
1.468811170101763e-03	-2.077842e-02	2.904616e-01
1.480300000000000e-03	-2.079411e-02	2.897943e-01
1.486299999999965e-03	-2.079198e-02	2.894468e-01
1.494199999999918e-03	-2.078556e-02	2.889898e-01
1.500000000000001e-03	-2.077770e-02	2.886550e-01
1.500010000000000e-03	-2.077755e-02	2.645957e-01
1.500029999999999e-03	-2.077650e-02	1.931582e-01
1.500060000000001e-03	-2.077156e-02	4.668300e-02
1.500100000000001e-03	-2.075974e-02	-1.772136e-01
1.500104000000002e-03	-2.075756e-02	-1.971435e-01
1.500112000000001e-03	-2.075279e-02	-2.294167e-01
1.500128000000000e-03	-2.074170e-02	-2.693053e-01
1.500154755401256e-03	-2.072010e-02	-2.992936e-01
1.500183789557227e-03	-2.069378e-02	-3.091180e-01
1.500221053563879e-03	-2.065757e-02	-3.110631e-01
1.500274645890663e-03	-2.060399e-02	-3.113311e-01
1.503597370151256e-03	-1.740522e-02	-3.111292e-01
1.507027279065414e-03	-1.440852e-02	-3.109159e-01
1.513887096893735e-03	-9.143796e-03	-3.104898e-01
1.524999328985414e-03	-2.073851e-03	-3.098006e-01
1.536695946733387e-03	3.795704e-03	-3.090768e-01
1.547871108193270e-03	8.024358e-03	-3.083868e-01
1.561826222326781e-03	1.188113e-02	-3.075275e-01
1.578806407744202e-03	1.516236e-02	-3.064852e-01
1.598806407744201e-03	1.770240e-02	-3.052619e-01
1.618806407744200e-03	1.928691e-02	-3.040433e-01
1.638806407744199e-03	2.023428e-02	-3.028295e-01
1.658806407744198e-03	2.078748e-02	-3.016206e-01
1.678806407744197e-03	2.109685e-02	-3.004165e-01
1.698806407744197e-03	2.125545e-02	-2.992173e-01
1.718806407744196e-03	2.132610e-02	-2.980223e-01
1.730400000000000e-03	2.134044e-02	-2.973313e-01
1.736399999999964e-03	2.133754e-02	-2.969748e-01
1.744299999999917e-03	2.133013e-02	-2.965059e-01
1.750100000000001e-03	2.132156e-02	-2.961625e-01
1.750110000000003e-03	2.132140e-02	-2.721040e-01
1.750130000000003e-03	2.132036e-02	-2.006678e-01
1.750160000000001e-03	2.131541e-02	-5.419229e-02
1.750200000000000e-03	2.130359e-02	1.697078e-01
1.750204000000002e-03	2.130141e-02	1.896381e-01
1.750212000000001e-03	2.129664e-02	2.219120e-01
1.750228000000000e-03	2.128554e-02	2.617845e-01
1.750254836474580e-03	2.126386e-02	2.918209e-01
1.750283916985809e-03	2.123749e-02	3.016300e-01
1.750321313127516e-03	2.120114e-02	3.035605e-01
1.750375061515347e-03	2.114739e-02	3.038246e-01
1.753707461560880e-03	1.793938e-02	3.036266e-01
1.757147358382078e-03	1.493482e-02	3.034178e-01
1.764027152024474e-03	9.657293e-03	3.030007e-01
1.775140323141019e-03	2.602495e-03	3.023282e-01
1.787179873537999e-03	-3.413708e-03	3.016011e-01
1.798334264249659e-03	-7.613417e-03	3.009290e-01
1.812046865809418e-03	-1.138339e-02	3.001051e-01
1.828816740274224e-03	-1.461653e-02	2.991005e-01
1.848816740274224e-03	-1.715990e-02	2.979067e-01
1.868816740274223e-03	-1.875042e-02	2.967174e-01
1.888816740274222e-03	-1.970232e-02	2.955329e-01
1.908816740274221e-03	-2.025912e-02	2.943532e-01
1.928816740274220e-03	-2.057151e-02	2.931781e-01
1.948816740274219e-03	-2.073278e-02	2.920077e-01
1.968816740274219e-03	-2.080595e-02	2.908415e-01
1.980299999999990e-03	-2.082156e-02	2.901736e-01
1.986299999999747e-03	-2.081940e-02	2.898257e-01
1.994199999999426e-03	-2.081294e-02	2.893681e-01
2.000000000000002e-03	-2.080505e-02	2.890329e-01
2.000010000000000e-03	-2.080489e-02	2.649735e-01
2.000030000000000e-03	-2.080385e-02	1.935361e-01
2.000059999999998e-03	-2.079891e-02	4.706093e-02
2.000099999999998e-03	-2.078709e-02	-1.768358e-01
2.000103999999999e-03	-2.078491e-02	-1.967657e-01
2.000111999999998e-03	-2.078014e-02	-2.290390e-01
2.000127999999997e-03	-2.076904e-02	-2.689268e-01
2.000154759486894e-03	-2.074744e-02	-2.989175e-01
2.000183795979309e-03	-2.072112e-02	-3.087411e-01
2.000221066643181e-03	-2.068490e-02	-3.106855e-01
2.000274666832943e-03	-2.063131e-02	-3.109533e-01
2.003597878598141e-03	-1.743207e-02	-3.107516e-01
2.007028290742865e-03	-1.443498e-02	-3.105385e-01
2.013889115032311e-03	-9.169618e-03	-3.101129e-01
2.025001394367152e-03	-2.100450e-03	-3.094245e-01
2.036715482471405e-03	3.776605e-03	-3.087005e-01
2.047889557021496e-03	8.003757e-03	-3.080114e-01
2.061832978152177e-03	1.185624e-02	-3.071539e-01
2.078802604260022e-03	1.513501e-02	-3.061135e-01
2.098802604260021e-03	1.767517e-02	-3.048916e-01
2.118802604260020e-03	1.925996e-02	-3.036745e-01
2.138802604260019e-03	2.020754e-02	-3.024622e-01
2.158802604260018e-03	2.076090e-02	-3.012548e-01
2.178802604260018e-03	2.107042e-02	-3.000522e-01
2.198802604260017e-03	2.122915e-02	-2.988544e-01
2.218802604260016e-03	2.129992e-02	-2.976608e-01
2.230399999999997e-03	2.131432e-02	-2.969705e-01
2.236399999999961e-03	2.131146e-02	-2.966144e-01
2.244299999999914e-03	2.130409e-02	-2.961461e-01
2.250099999999998e-03	2.129555e-02	-2.958030e-01
2.250109999999996e-03	2.129539e-02	-2.717445e-01
2.250129999999996e-03	2.129435e-02	-2.003083e-01
2.250159999999998e-03	2.128940e-02	-5.383279e-02
2.250199999999997e-03	2.127758e-02	1.700672e-01
2.250203999999999e-03	2.127539e-02	1.899974e-01
2.250211999999998e-03	2.127063e-02	2.222712e-01
2.250227999999996e-03	2.125953e-02	2.621445e-01
2.250254832598265e-03	2.123786e-02	2.921787e-01
2.250283910893512e-03	2.121148e-02	3.019885e-01
2.250321300715959e-03	2.117514e-02	3.039197e-01
2.250375041640589e-03	2.112140e-02	3.041839e-01
2.253706978967637e-03	1.791383e-02	3.039858e-01
2.257146398143943e-03	1.490965e-02	3.037768e-01
2.264025236496558e-03	9.632726e-03	3.033593e-01
2.275138362681117e-03	2.577208e-03	3.026859e-01
2.287161708255870e-03	-3.432100e-03	3.019589e-01
2.298317054267203e-03	-7.633155e-03	3.012860e-01
2.312041745396475e-03	-1.140736e-02	3.004604e-01
2.328821707969740e-03	-1.464276e-02	2.994540e-01
2.348821707969739e-03	-1.718593e-02	2.982588e-01
2.368821707969739e-03	-1.877615e-02	2.970681e-01
2.388821707969738e-03	-1.972781e-02	2.958822e-01
2.408821707969737e-03	-2.028443e-02	2.947010e-01
2.428821707969736e-03	-2.059667e-02	2.935246e-01
2.448821707969735e-03	-2.075781e-02	2.923528e-01
2.468821707969734e-03	-2.083086e-02	2.911852e-01
2.480299999999998e-03	-2.084640e-02	2.905169e-01
2.486299999999962e-03	-2.084421e-02	2.901686e-01
2.494199999999915e-03	-2.083771e-02	2.897104e-01
2.499999999999999e-03	-2.082979e-02	2.893748e-01
2.500010000000000e-03	-2.082963e-02	2.653154e-01
2.500030000000000e-03	-2.082859e-02	1.938781e-01
2.500059999999998e-03	-2.082365e-02	4.740290e-02
2.500099999999998e-03	-2.081183e-02	-1.764940e-01
2.500104000000000e-03	-2.080965e-02	-1.964239e-01
2.500111999999999e-03	-2.080488e-02	-2.286973e-01
2.500127999999997e-03	-2.079379e-02	-2.685843e-01
2.500154763183257e-03	-2.077218e-02	-2.985772e-01
2.500183801789461e-03	-2.074585e-02	-3.084001e-01
2.500221078476399e-03	-2.070963e-02	-3.103438e-01
2.500274685780100e-03	-2.065603e-02	-3.106114e-01
2.503598338609487e-03	-1.745638e-02	-3.104100e-01
2.507029206046271e-03	-1.445893e-02	-3.101971e-01
2.513890940919843e-03	-9.192984e-03	-3.097718e-01
2.525003263001774e-03	-2.124517e-03	-3.090842e-01
2.536733138357505e-03	3.759314e-03	-3.083600e-01
2.547906233400274e-03	7.985109e-03	-3.076717e-01
2.561839028319357e-03	1.183370e-02	-3.068158e-01
2.578799098688730e-03	1.511025e-02	-3.057772e-01
2.598799098688730e-03	1.765053e-02	-3.045567e-01
2.618799098688729e-03	1.923556e-02	-3.033409e-01
2.638799098688728e-03	2.018333e-02	-3.021299e-01
2.658799098688727e-03	2.073685e-02	-3.009238e-01
2.678799098688726e-03	2.104650e-02	-2.997225e-01
2.698799098688726e-03	2.120535e-02	-2.985260e-01
2.718799098688725e-03	2.127622e-02	-2.973338e-01
2.730399999999997e-03	2.129069e-02	-2.966440e-01
2.736399999999962e-03	2.128786e-02	-2.962883e-01
2.744299999999915e-03	2.128052e-02	-2.958205e-01
2.750099999999998e-03	2.127201e-02	-2.954778e-01
2.750109999999997e-03	2.127185e-02	-2.714193e-01
2.750129999999996e-03	2.127081e-02	-1.999830e-01
2.750159999999998e-03	2.126586e-02	-5.350750e-02
2.750199999999998e-03	2.125404e-02	1.703923e-01
2.750203999999999e-03	2.125186e-02	1.903226e-01
2.750211999999998e-03	2.124709e-02	2.225964e-01
2.750227999999997e-03	2.123599e-02	2.624703e-01
2.750254829090401e-03	2.121432e-02	2.925024e-01
2.750283905380266e-03	2.118796e-02	3.023128e-01
2.750321289484239e-03	2.115162e-02	3.042447e-01
2.750375023655188e-03	2.109789e-02	3.045091e-01
2.753706542254014e-03	1.789071e-02	3.043108e-01
2.757145529194736e-03	1.488687e-02	3.041016e-01
2.764023503076179e-03	9.610497e-03	3.036837e-01
2.775136588604361e-03	2.554328e-03	3.030096e-01
2.787145254231502e-03	-3.448732e-03	3.022827e-01
2.798301467864701e-03	-7.651009e-03	3.016090e-01
2.812037055719495e-03	-1.142904e-02	3.007818e-01
2.828826143725739e-03	-1.466649e-02	2.997739e-01
2.848826143725738e-03	-1.720949e-02	2.985774e-01
2.868826143725738e-03	-1.879942e-02	2.973854e-01
2.888826143725737e-03	-1.975088e-02	2.961982e-01
2.908826143725736e-03	-2.030732e-02	2.950158e-01
2.928826143725735e-03	-2.061943e-02	2.938381e-01
2.948826143725734e-03	-2.078045e-02	2.926651e-01
2.968826143725734e-03	-2.085340e-02	2.914962e-01
2.980299999999998e-03	-2.086888e-02	2.908275e-01
2.986299999999963e-03	-2.086666e-02	2.904788e-01
2.994199999999916e-03	-2.086012e-02	2.900201e-01
2.999999999999999e-03	-2.085218e-02	2.896841e-01
3.000010000000001e-03	-2.085202e-02	2.656249e-01
3.000030000000001e-03	-2.085098e-02	1.941875e-01
3.000059999999999e-03	-2.084604e-02	4.771234e-02
3.000099999999999e-03	-2.083422e-02	-1.761848e-01
3.000104000000000e-03	-2.083204e-02	-1.961147e-01
3.000111999999999e-03	-2.082727e-02	-2.283880e-01
3.000127999999998e-03	-2.081617e-02	-2.682744e-01
3.000154766527468e-03	-2.079456e-02	-2.982693e-01
3.000183807046052e-03	-2.076823e-02	-3.080916e-01
3.000221089182371e-03	-2.073201e-02	-3.100346e-01
3.000274702922391e-03	-2.067840e-02	-3.103021e-01
3.003598754803685e-03	-1.747837e-02	-3.101008e-01
3.007030034165022e-03	-1.448060e-02	-3.098881e-01
3.013892592887698e-03	-9.214126e-03	-3.094632e-01
3.025004953648564e-03	-2.146293e-03	-3.087763e-01
3.036749097117934e-03	3.743658e-03	-3.080519e-01
3.047921309097975e-03	7.968230e-03	-3.073644e-01
3.061844451377749e-03	1.181330e-02	-3.065099e-01
3.078795874239964e-03	1.508783e-02	-3.054728e-01
3.098795874239963e-03	1.762822e-02	-3.042535e-01
3.118795874239962e-03	1.921348e-02	-3.030390e-01
3.138795874239961e-03	2.016143e-02	-3.018292e-01
3.158795874239961e-03	2.071509e-02	-3.006243e-01
3.178795874239960e-03	2.102486e-02	-2.994242e-01
3.198795874239959e-03	2.118382e-02	-2.982289e-01
3.218795874239958e-03	2.125479e-02	-2.970379e-01
3.230399999999998e-03	2.126931e-02	-2.963486e-01
3.236399999999962e-03	2.126650e-02	-2.959933e-01
3.244299999999915e-03	2.125920e-02	-2.955259e-01
3.250099999999999e-03	2.125072e-02	-2.951836e-01
3.250109999999997e-03	2.125056e-02	-2.711250e-01
3.250129999999997e-03	2.124951e-02	-1.996886e-01
3.250159999999998e-03	2.124457e-02	-5.321316e-02
3.250199999999998e-03	2.123275e-02	1.706865e-01
3.250204000000000e-03	2.123056e-02	1.906168e-01
3.250211999999999e-03	2.122580e-02	2.228905e-01
3.250227999999997e-03	2.121470e-02	2.627651e-01
3.250254825916000e-03	2.119303e-02	2.927953e-01
3.250283900391091e-03	2.116666e-02	3.026063e-01
3.250321279320310e-03	2.113033e-02	3.045388e-01
3.250375007379704e-03	2.107661e-02	3.048033e-01
3.253706147062167e-03	1.786979e-02	3.046049e-01
3.257144742863420e-03	1.486625e-02	3.043955e-01
3.264021934465924e-03	9.590385e-03	3.039772e-01
3.275134983206505e-03	2.533624e-03	3.033025e-01
3.287130351719215e-03	-3.463774e-03	3.025757e-01
3.298287353067596e-03	-7.667159e-03	3.019013e-01
3.312032766036036e-03	-1.144864e-02	3.010727e-01
3.328830108952116e-03	-1.468796e-02	3.000633e-01
3.348830108952115e-03	-1.723079e-02	2.988656e-01
3.368830108952114e-03	-1.882047e-02	2.976725e-01
3.388830108952114e-03	-1.977174e-02	2.964842e-01
3.408830108952113e-03	-2.032804e-02	2.953007e-01
3.428830108952112e-03	-2.064003e-02	2.941218e-01
3.448830108952111e-03	-2.080094e-02	2.929477e-01
3.468830108952110e-03	-2.087379e-02	2.917777e-01
3.480299999999999e-03	-2.088922e-02	2.911085e-01
3.486299999999963e-03	-2.088698e-02	2.907594e-01
3.494199999999916e-03	-2.088040e-02	2.903003e-01
3.500000000000000e-03	-2.087244e-02	2.899641e-01
3.500010000000001e-03	-2.087228e-02	2.659048e-01
3.500030000000001e-03	-2.087124e-02	1.944675e-01
3.500059999999999e-03	-2.086630e-02	4.799232e-02
3.500099999999999e-03	-2.085447e-02	-1.759049e-01
3.500104000000000e-03	-2.085229e-02	-1.958348e-01
3.500112000000000e-03	-2.084753e-02	-2.281082e-01
3.500127999999998e-03	-2.083643e-02	-2.679940e-01
3.500154769553111e-03	-2.081482e-02	-2.979907e-01
3.500183811801876e-03	-2.078849e-02	-3.078124e-01
3.500221098868574e-03	-2.075225e-02	-3.097549e-01
3.500274718431898e-03	-2.069864e-02	-3.100222e-01
3.503599131357987e-03	-1.749826e-02	-3.098211e-01
3.507030783410719e-03	-1.450020e-02	-3.096085e-01
3.513894087516185e-03	-9.233256e-03	-3.091840e-01
3.525006483275004e-03	-2.165996e-03	-3.084977e-01
3.536763523377198e-03	3.729485e-03	-3.077731e-01
3.547934938962320e-03	7.952953e-03	-3.070863e-01
3.561849316329514e-03	1.179483e-02	-3.062332e-01
3.578792913637475e-03	1.506755e-02	-3.051975e-01
3.598792913637475e-03	1.760804e-02	-3.039793e-01
3.618792913637474e-03	1.919350e-02	-3.027658e-01
3.638792913637473e-03	2.014161e-02	-3.015572e-01
3.658792913637472e-03	2.069540e-02	-3.003533e-01
3.678792913637471e-03	2.100528e-02	-2.991543e-01
3.698792913637471e-03	2.116434e-02	-2.979601e-01
3.718792913637470e-03	2.123539e-02	-2.967701e-01
3.730399999999998e-03	2.124997e-02	-2.960813e-01
3.736399999999963e-03	2.124718e-02	-2.957263e-01
3.744299999999916e-03	2.123991e-02	-2.952594e-01
3.750099999999999e-03	2.123145e-02	-2.949173e-01
3.750109999999997e-03	2.123129e-02	-2.708587e-01
3.750129999999997e-03	2.123025e-02	-1.994223e-01
3.750159999999999e-03	2.122530e-02	-5.294683e-02
3.750199999999999e-03	2.121348e-02	1.709527e-01
3.750204000000000e-03	2.121129e-02	1.908829e-01
3.750211999999999e-03	2.120653e-02	2.231567e-01
3.750227999999998e-03	2.119543e-02	2.630318e-01
3.750254823043395e-03	2.117377e-02	2.930603e-01
3.750283895876224e-03	2.114740e-02	3.028719e-01
3.750321270122755e-03	2.111108e-02	3.048049e-01
3.750374992651719e-03	2.105735e-02	3.050696e-01
3.753705789447496e-03	1.785087e-02	3.048709e-01
3.757144031301202e-03	1.484760e-02	3.046614e-01
3.764020515008612e-03	9.572186e-03	3.042428e-01
3.775133530462230e-03	2.514891e-03	3.035675e-01
3.787116855626032e-03	-3.477377e-03	3.028408e-01
3.798274571914950e-03	-7.681768e-03	3.021658e-01
3.812028846671190e-03	-1.146637e-02	3.013360e-01
3.828833657243482e-03	-1.470737e-02	3.003252e-01
3.848833657243481e-03	-1.725007e-02	2.991265e-01
3.868833657243480e-03	-1.883952e-02	2.979324e-01
3.888833657243480e-03	-1.979062e-02	2.967430e-01
3.908833657243479e-03	-2.034679e-02	2.955584e-01
3.928833657243478e-03	-2.065866e-02	2.943785e-01
3.948833657243477e-03	-2.081948e-02	2.932034e-01
3.968833657243476e-03	-2.089224e-02	2.920324e-01
3.980299999999999e-03	-2.090762e-02	2.913627e-01
3.986299999999963e-03	-2.090536e-02	2.910134e-01
3.994199999999917e-03	-2.089876e-02	2.905539e-01
4.000000000000000e-03	-2.089077e-02	2.902173e-01
4.000010000000002e-03	-2.089061e-02	2.661581e-01
4.000030000000002e-03	-2.088957e-02	1.947209e-01
4.000060000000000e-03	-2.088463e-02	4.824565e-02
4.000099999999999e-03	-2.087281e-02	-1.756517e-01
4.000104000000001e-03	-2.087062e-02	-1.955816e-01
4.000112000000000e-03	-2.086585e-02	-2.278550e-01
4.000127999999999e-03	-2.085476e-02	-2.677402e-01
4.000154772290564e-03	-2.083314e-02	-2.977386e-01
4.000183816104692e-03	-2.080681e-02	-3.075597e-01
4.000221107632231e-03	-2.077057e-02	-3.095018e-01
4.000274732464271e-03	-2.071696e-02	-3.097690e-01
4.003599472050742e-03	-1.751627e-02	-3.095679e-01
4.007031461301293e-03	-1.451794e-02	-3.093556e-01
4.013895439802396e-03	-9.250565e-03	-3.089313e-01
4.025007867228519e-03	-2.183824e-03	-3.082456e-01
4.036776565514689e-03	3.716654e-03	-3.075209e-01
4.047947262638279e-03	7.939125e-03	-3.068347e-01
4.061853683915657e-03	1.177811e-02	-3.059827e-01
4.078790199540300e-03	1.504919e-02	-3.049483e-01
4.098790199540299e-03	1.758977e-02	-3.037311e-01
4.118790199540298e-03	1.917542e-02	-3.025186e-01
4.138790199540297e-03	2.012368e-02	-3.013110e-01
4.158790199540296e-03	2.067758e-02	-3.001081e-01
4.178790199540296e-03	2.098756e-02	-2.989101e-01
4.198790199540295e-03	2.114670e-02	-2.977169e-01
4.218790199540294e-03	2.121784e-02	-2.965278e-01
4.230399999999999e-03	2.123246e-02	-2.958394e-01
4.236399999999963e-03	2.122970e-02	-2.954847e-01
4.244299999999916e-03	2.122246e-02	-2.950181e-01
4.250100000000000e-03	2.121401e-02	-2.946764e-01
4.250109999999998e-03	2.121385e-02	-2.706177e-01
4.250129999999998e-03	2.121281e-02	-1.991813e-01
4.250159999999999e-03	2.120787e-02	-5.270585e-02
4.250199999999999e-03	2.119604e-02	1.711936e-01
4.250204000000000e-03	2.119386e-02	1.911238e-01
4.250212000000000e-03	2.118909e-02	2.233975e-01
4.250227999999998e-03	2.117799e-02	2.632732e-01
4.250254820443920e-03	2.115634e-02	2.933001e-01
4.250283891790614e-03	2.112997e-02	3.031122e-01
4.250321261799757e-03	2.109365e-02	3.050456e-01
4.250374979324199e-03	2.103993e-02	3.053105e-01
4.253705465839537e-03	1.783374e-02	3.051117e-01
4.257143387403760e-03	1.483073e-02	3.049020e-01
4.264019230532202e-03	9.555719e-03	3.044832e-01
4.275132215866406e-03	2.497939e-03	3.038073e-01
4.287104634213456e-03	-3.489681e-03	3.030807e-01
4.298262999204678e-03	-7.694983e-03	3.024051e-01
4.312025269253124e-03	-1.148241e-02	3.015741e-01
4.328836835484504e-03	-1.472493e-02	3.005622e-01
4.348836835484503e-03	-1.726751e-02	2.993625e-01
4.368836835484502e-03	-1.885675e-02	2.981674e-01
4.388836835484501e-03	-1.980770e-02	2.969771e-01
4.408836835484500e-03	-2.036375e-02	2.957916e-01
4.428836835484500e-03	-2.067553e-02	2.946108e-01
4.448836835484499e-03	-2.083625e-02	2.934347e-01
4.468836835484498e-03	-2.090894e-02	2.922628e-01
4.480300000000000e-03	-2.092427e-02	2.915928e-01
4.486299999999964e-03	-2.092199e-02	2.912432e-01
4.494199999999917e-03	-2.091536e-02	2.907833e-01
4.500000000000001e-03	-2.090735e-02	2.904465e-01
4.500010000000002e-03	-2.090720e-02	2.663873e-01
4.500030000000002e-03	-2.090615e-02	1.949501e-01
4.500060000000000e-03	-2.090121e-02	4.847488e-02
4.500100000000000e-03	-2.088939e-02	-1.754226e-01
4.500104000000001e-03	-2.088721e-02	-1.953525e-01
4.500112000000001e-03	-2.088244e-02	-2.276259e-01
4.500127999999999e-03	-2.087134e-02	-2.675106e-01
4.500154774767298e-03	-2.084973e-02	-2.975105e-01
4.500183819997689e-03	-2.082339e-02	-3.073311e-01
4.500221115561281e-03	-2.078715e-02	-3.092728e-01
4.500274745160304e-03	-2.073353e-02	-3.095398e-01
4.503599780299666e-03	-1.753256e-02	-3.093389e-01
4.507032074637068e-03	-1.453399e-02	-3.091267e-01
4.513896663311874e-03	-9.266227e-03	-3.087027e-01
4.525009119391625e-03	-2.199955e-03	-3.080175e-01
4.536788357319060e-03	3.705040e-03	-3.072927e-01
4.547958406102053e-03	7.926611e-03	-3.066070e-01
4.561857607710711e-03	1.176298e-02	-3.057562e-01
4.578787714856491e-03	1.503257e-02	-3.047229e-01
4.598787714856490e-03	1.757323e-02	-3.035066e-01
4.618787714856489e-03	1.915906e-02	-3.022950e-01
4.638787714856488e-03	2.010745e-02	-3.010882e-01
4.658787714856488e-03	2.066146e-02	-2.998863e-01
4.678787714856487e-03	2.097153e-02	-2.986891e-01
4.698787714856486e-03	2.113075e-02	-2.974967e-01
4.718787714856485e-03	2.120195e-02	-2.963086e-01
4.730200000000000e-03	2.121665e-02	-2.956325e-01
4.736399999999964e-03	2.121388e-02	-2.952661e-01
4.744299999999917e-03	2.120666e-02	-2.947999e-01
4.750100000000000e-03	2.119824e-02	-2.944584e-01
4.750109999999998e-03	2.119808e-02	-2.703997e-01
4.750129999999998e-03	2.119703e-02	-1.989632e-01
4.750160000000000e-03	2.119209e-02	-5.248780e-02
4.750200000000000e-03	2.117992e-02	1.704544e-01
4.750204000000001e-03	2.117808e-02	1.913417e-01
4.750212000000000e-03	2.117332e-02	2.236154e-01
4.750227999999999e-03	2.116222e-02	2.634916e-01
4.750254818091621e-03	2.114056e-02	2.935171e-01
4.750283888093482e-03	2.111420e-02	3.033296e-01
4.750321254268226e-03	2.107788e-02	3.052635e-01
4.750374967264073e-03	2.102417e-02	3.055284e-01
4.753705173006630e-03	1.781824e-02	3.053296e-01
4.757142804740884e-03	1.481546e-02	3.051198e-01
4.764018068209388e-03	9.540820e-03	3.047006e-01
4.775131026290309e-03	2.482601e-03	3.040243e-01
4.787093567906225e-03	-3.500810e-03	3.032978e-01
4.798252521344554e-03	-7.706938e-03	3.026217e-01
4.812022006864897e-03	-1.149692e-02	3.017896e-01
4.828839684783277e-03	-1.474082e-02	3.007766e-01
4.848839684783276e-03	-1.728328e-02	2.995760e-01
4.868839684783275e-03	-1.887234e-02	2.983801e-01
4.888839684783274e-03	-1.982316e-02	2.971890e-01
4.908839684783273e-03	-2.037910e-02	2.960026e-01
4.928839684783273e-03	-2.069078e-02	2.948210e-01
4.948839684783272e-03	-2.085143e-02	2.936440e-01
4.968839684783271e-03	-2.092405e-02	2.924713e-01
4.980300000000000e-03	-2.093934e-02	2.918010e-01
4.986299999999964e-03	-2.093704e-02	2.914512e-01
4.994199999999917e-03	-2.093039e-02	2.909909e-01
4.999900000000002e-03	-2.092252e-02	2.906594e-01
5.000000000000001e-03	-2.092236e-02	2.906539e-01
